	FDR	FC	NF	WD
ZNF785	0.247448583601035	1.76066763142339	308.124042024941	515.54806276868
WASH4P	0.247448583601035	1.61822394298361	1615.19745388602	2674.79470671373
AQP1	0.247448583601035	-1.66244001591971	38334.0396280581	22621.6119867455
ESPL1	0.247448583601035	1.89907487581623	172.959000308029	309.799327063021
GSTM4	0.247448583601035	-1.38735513610155	1937.87801693175	1358.02328492747
GPLD1	0.247637076282547	-2.17891469734055	371.412943305401	204.17191192185
CCP110	0.247637076282547	1.38702714693525	1232.64082135697	1714.93221110641
SIN3A	0.247637076282547	-1.39370080216174	5299.99844727177	3910.0120443834
ST6GALNAC2	0.247637076282547	-1.77338876745786	921.771944443221	476.167963984565
RAB31	0.247637076282547	-1.40606681576142	7070.66381875214	5078.02032961814
HSD17B6	0.247637076282547	-3.96536412766907	41.8060742558272	28.0702047150307
NVL	0.247637076282547	1.35976799229053	1047.74103102248	1432.39244086225
HAUS2	0.247637076282547	-1.40764074634379	2282.26814753277	1659.66192939535
NSG1	0.247637076282547	-2.07919383253361	115.784600220789	59.6526000662195
PFAS	0.247637076282547	1.42837660359459	1951.9222238078	2726.98756353303
PPP2R1B	0.247671461392645	-1.99905245223219	20221.9021540211	8361.43471842291
RABL2A	0.247671461392645	1.57820857721195	729.270914417423	1136.57274747249
TTC13	0.247671461392645	1.47317758607525	1249.95804993831	1764.27403777697
NOL10	0.247805484077984	-1.41311134000429	2583.77703087822	1888.26291212332
TMEM206	0.247805484077984	1.63314834614976	321.839211791984	512.953622000268
CASQ2	0.247843124120023	3.19745328194266	1548.05343107252	1904.1846142123
PACS2	0.247843124120023	1.90866734272075	9468.64105904312	13124.9315646058
ITGA2B	0.24810695957616	1.90811899080166	241.821176103775	390.55110914725
KCNN3	0.24810695957616	2.32295566315444	39.6916087252426	66.5530174329432
ATP6AP2	0.248158157092409	-1.33008537820488	11306.3393661976	8560.36439175744
ZNF720	0.248306520961937	1.32666470712283	1032.94177450998	1369.16278539872
ZNF470	0.248450308216147	1.54981729183417	487.129694072122	759.480289692507
PHF6	0.248450308216147	1.49601257576612	1010.14095518158	1445.02100464492
DCLRE1A	0.248450601297545	1.46923163106569	443.772811687628	648.944982528085
C15orf52	0.248450601297545	2.4629109990333	533.102150487184	959.784619880224
BGLAP	0.248453447250118	1.84798472066602	68.3833913938851	119.450212593855
PTPN12	0.248453447250118	-1.41759003939108	12731.2522650724	9240.37134391992
TRUB2	0.248481694456416	1.32988444690297	1549.60402558551	2044.6395902641
ZNF284	0.248481694456416	1.80822955636454	119.008371418252	227.777974921441
PNN	0.248503791847761	1.36721247474626	10755.7215768706	14491.6042410028
NEIL3	0.248503791847761	3.62618640368878	5.93591311641046	60.866741237
RASGRP1	0.248503791847761	2.42222420317848	143.402327272239	243.413724378432
ARHGAP8	0.248503791847761	-2.11173322860156	77.505923040607	32.0192840295432
SLC9A8	0.248503791847761	-1.35213914604631	3299.32729351124	2464.51449164615
PARG	0.248612576619221	1.37334774403178	775.216281860202	1085.85188563098
TXNRD2	0.248869596085149	1.38847928978141	1612.69796677623	2298.36647945688
DIP2A	0.249352842949203	1.40978059568454	4395.41902363841	6186.83713718783
TMEM170B	0.249672241839678	-1.48975834831471	2540.28449413976	1641.67599959295
ZC2HC1C	0.249807980127377	-1.70318652906049	126.414992008154	70.9260470761445
UNC5A	0.249824888159836	2.60856607737637	35.8187686959998	74.1632771433201
ZNF227	0.249910398120353	1.41806306515368	611.6173718069	878.955768708036
FAM171A2	0.249910398120353	2.58612221651066	258.272436856411	622.768849956666
CCL4	0.249910398120353	-2.50124730606618	2901.38459706867	1311.09816591089
RNPC3	0.250127047041289	1.62795594076521	1398.50556644646	2413.38641422427
SLC25A12	0.2501547445422	1.66808863491373	1789.82784165332	2569.77014118454
COPS7B	0.2501547445422	1.43408721819951	2081.79846807499	3071.96310361305
CELSR3	0.2501547445422	1.76508098525225	220.623322775464	368.367545823849
NARG2	0.250184796989346	1.82026909747395	3220.7559476124	4537.17088136044
THAP9	0.250184796989346	1.56945227249271	288.753774436045	470.432213399516
C1orf222	0.250231729326202	3.40330372560898	41.0041694363703	75.1880034276329
GPR124	0.250231729326202	-1.40675519811721	11979.3162568202	8472.69611709324
SGK1	0.250231729326202	-1.99565629744875	21655.2947836523	12727.4247873279
BOLA3	0.250231729326202	1.49782354688456	836.542626748496	1222.2579333315
AHCYL1	0.250271866645914	-1.43293157795514	18212.0946861025	12474.6487214685
MAOA	0.250405671364533	-2.08014652237967	33231.0379342418	10736.6356374695
EXOSC5	0.250708805248931	1.44444454017407	709.201427022695	1026.12574389508
CLDN4	0.250788210320185	-2.44457544211872	113.691100321667	77.3289038117706
JAKMIP3	0.250788210320185	1.89373863179587	139.054254129691	235.033084700844
ZNF781	0.251229844400315	1.61477554812609	196.59496442995	305.819109788664
RHOG	0.251352281275345	-1.3664025689407	4758.49539986658	3546.43257921414
PIR	0.252195331791014	-1.64468739968576	1787.91443356982	1005.32532148571
KIAA1841	0.252564665585062	1.32661393878055	1051.62185794326	1407.51944285543
HECTD4	0.252815055219268	1.8651948599677	5795.92803626694	8224.21400672533
RHOJ	0.252856063313542	-1.59950252983955	4488.09462120662	2762.49130793781
GFRA2	0.253029050885282	-1.86468333409562	667.069798578863	354.848069955939
ATP5C1	0.253039175387742	1.93315276948712	10295.3635645116	14427.0589424548
ZNF30	0.253198016746883	1.65205573054669	239.194564671112	407.376625680281
IDNK	0.253239048865994	-1.48498857986641	696.5948776755	467.802353312747
LSAMP	0.253239048865994	2.2618583835202	104.002025632781	316.063674326494
C12orf29	0.253239048865994	3.13791616082866	1453.77677070544	2655.59600720162
CPS1	0.253239048865994	1.79745596869697	460.259178096298	752.958027876461
POP5	0.25346566170399	1.39165045001448	1514.47347649368	2169.2244009697
SCO2	0.25346566170399	-1.46470855644991	3171.38843474442	2263.49021503475
PTPN11	0.25346566170399	1.94888811290542	13173.6219025848	19009.1567472398
GYS1	0.253504755201907	1.64753386182745	5516.86533130989	8589.77077165898
RASGRP2	0.25354051055155	2.51347373343255	2268.164975002	2898.53451536681
GEMIN2	0.253665746675111	1.44848667786569	485.302287763938	723.417100414341
ZSCAN12	0.253914280873739	1.64800588036982	266.702138318357	455.234932052682
CHIC1	0.254198857199852	1.89347841718865	171.589618895157	301.253959604274
ADAMTS9	0.25428861730435	-2.36602522642872	10813.9566279566	6891.20150640047
COQ10A	0.25428861730435	1.65499504755687	930.324456132051	1346.66762190451
TMEM86B	0.25428861730435	1.71728501148113	547.203692287419	812.416077139078
NUCB1	0.25428861730435	-1.44765957769633	28415.8831543359	19006.6924816945
RHBDL1	0.254418446731453	1.75831663125519	104.32619487083	171.318791023605
SCN2B	0.254418446731453	2.30629926733834	206.241938255796	399.257558089009
MLXIP	0.254418446731453	2.58579516041644	7041.35632775275	9381.91229943703
C5orf4	0.254889102528022	-1.48897649150937	5194.41284161535	3366.13269737718
MCM8	0.254962542420491	1.41556246029746	475.774647382086	682.852781441778
CTH	0.255498674716265	-2.2341352015417	689.492073751019	315.766174915348
TCF7	0.255505840611023	2.81488302518042	724.68797860097	847.58769440408
TREM2	0.255546597808156	3.89691962352099	50.7198109485747	474.538806492582
CKS2	0.255546597808156	1.62160077442587	512.519728186417	882.880367783521
C19orf71	0.255813745550505	1.97793515954492	44.1736096797363	74.7986736293328
SEMA3G	0.255920353072371	-1.57683199280184	23127.0917811217	13395.5117030496
MTERF	0.255982165454195	1.50548663397764	434.943310126487	671.915617198842
DDX49	0.256035731129898	1.39286498577119	2050.48163911242	2801.3573445388
C6orf164	0.256035731129898	1.81371817908357	49.1952963411261	96.6093168521362
ARL8B	0.256155832883302	-1.27523568793167	7980.60507569828	6265.58949944166
RSL24D1	0.256155832883302	-1.37730940750661	8273.79429164114	6040.64609829511
LDB1	0.256351533035195	1.3151365120341	3354.95364083956	4353.9918515231
ECHDC3	0.256517947863604	-2.70767541213061	9785.17125126607	1719.51559140874
CDON	0.256590649388051	-1.58480970708573	2943.78878154689	1754.59966686717
CHRNB1	0.256590649388051	2.65569163753741	460.425771831936	673.852490416203
ANKRD44	0.256590649388051	2.28304799729333	328.713031904167	516.282350202464
NOS2	0.256961841687765	2.27253130939571	62.8356971374344	106.640396326594
PDE3B	0.256961841687765	-1.86046033841691	11044.9435245192	5423.44786803086
MED29	0.256961841687765	-1.29172054372263	4275.02200266076	3319.22306466574
RP11-111M22.2	0.256961841687765	1.77059496804627	82.0943682645864	144.049053411629
ZNF529	0.256961841687765	1.39278612174777	1628.17469813749	2281.7678854834
CADM2	0.257105539694084	-4.03090121174239	783.288135650854	47.5607078863849
CLMP	0.257441787485829	-1.94471587466813	5895.34418514387	2710.06966520526
TEX9	0.257441787485829	1.64471550955516	69.8697045894489	110.634358692267
PLA2G5	0.257441787485829	-2.41837541651707	394.558612745555	138.35298420466
ZNF792	0.257441787485829	1.63905032153058	328.892910392317	508.04211113377
PDE6B	0.257645479058324	2.11579177458772	82.7351911158699	148.364435433128
CRTAC1	0.258190472283656	2.367790054524	223.993490419211	368.98160258838
NINJ2	0.258190472283656	-1.58864528000513	980.964937543611	581.250273225405
USP45	0.258190472283656	1.43113305387478	779.867987881533	1071.7005344165
TSPAN5	0.258190472283656	1.9093575598922	309.676895633292	534.419731802657
TACSTD2	0.258268365129266	-2.33954543731665	262.249415644422	141.709088552447
CCL13	0.258268365129266	-2.15414631102722	929.106244404925	499.553480396621
CCL3	0.258301685779555	-2.5261336832506	2146.92235886535	986.424451676103
UBAP1L	0.258301685779555	1.49292346060983	872.809520486211	1248.06402821436
SBNO1	0.258301685779555	1.93408259217851	3429.40257867062	4650.39065156332
FNDC5	0.258419067647066	2.07660955032207	701.337362416684	1283.21559645691
ADNP2	0.258419067647066	-1.44513853885825	3540.36890952046	2429.4887567498
CYP11A1	0.258517270119094	2.29944385739421	223.829669595654	316.970320274674
VASP	0.259201696644184	-1.60595086654114	9630.09603967497	6631.93094144657
KLF10	0.259252525593562	-2.15663139226553	20141.3257546712	10691.2190475866
RYR3	0.259672431563936	3.87646656984458	382.099236082941	287.146326657635
GLT25D1	0.259723181230356	1.40847277224441	9555.2750725933	13206.5447426581
VRK1	0.259723181230356	1.76743461125488	662.30456118224	945.577090827786
TCEANC2	0.259723181230356	1.48262965583587	479.496838057673	731.01898763537
ZCCHC8	0.259854543622544	1.76389800121913	2541.95623489403	3633.47037109512
DDAH1	0.259854543622544	1.5852901236696	1514.29034491656	2425.02621938542
ZNF627	0.259854543622544	1.43734445847205	463.700764555374	686.130009630804
FBXW2	0.259854543622544	-1.28690004060953	3070.70561213054	2376.43493964035
GPS1	0.259905857318808	1.38740651781977	6624.21746179272	9149.95429469679
FAM20C	0.25998676120244	-1.45314779000511	6019.02351723255	4206.42754272673
RNASEH2A	0.25998676120244	1.48082200003304	443.896562968406	684.588534882809
GLMN	0.25998676120244	1.35619977275064	583.867157143315	790.711120999094
DDX3X	0.260180076773499	-1.58481088891304	54549.7555341048	36443.3554552456
ACAP1	0.260522252624818	2.25640549457864	1474.30655286527	1973.79002482045
DNLZ	0.260558962317396	-1.824505777173	63.6521735102839	35.8364730228737
SCLY	0.261060917916818	1.64508764251956	163.500211337456	255.570479813706
DST	0.261060917916818	1.46905952315716	14833.3412977526	20811.9432952415
PHLDB2	0.26126567811321	-1.54931619327438	12979.2937412159	7614.83952676563
MT-ND4L	0.261403612003204	-1.75240642786362	101225.885853735	68608.7360424504
CLK4	0.261986876251464	1.49219794048319	2801.21349792394	4190.45736784615
SWSAP1	0.261986876251464	1.5769008986796	122.990571124517	202.419101099508
PADI2	0.261986876251464	4.78410377188069	725.625338603248	540.443431439289
CD97	0.262381200425781	-1.60507177566179	10221.4524161022	6314.42193929763
LGI2	0.262383892577069	1.94642660822851	685.18868315109	1127.07902048438
MMP27	0.262383892577069	-2.52946745022534	118.592700227796	50.7223785976496
YEATS2	0.262383892577069	1.36714144504049	2308.53340450714	3185.93543758138
ZNF662	0.262383892577069	1.55275020786576	1099.60563453935	1872.85276845357
ZNF622	0.262434382189158	-1.32498918513836	2066.68766467999	1580.6894194902
ZNF555	0.262707734840254	1.76716293122885	219.322335310058	377.751182036455
CDC26	0.26303418602151	-1.34197103731881	1812.75165711924	1358.16452946499
SUV420H2	0.263063011657857	1.56775895723976	580.225121695131	985.498618307198
AQP11	0.263289344964878	1.81725354922809	144.276972404589	235.557748522636
WDR25	0.263731900689573	1.79865465911661	515.706495383168	776.640799660524
NDEL1	0.263731900689573	-1.44907549226502	10381.7872166121	7117.4432350284
COL8A1	0.264161114526703	-2.68572933991762	3179.18729023392	854.960172184946
BRCA1	0.264266799332331	1.40993827139659	447.544625348068	639.003437190381
ZNF7	0.264266799332331	1.32923646041736	1564.67392778411	2095.81058627593
CLDN9	0.264266799332331	2.18226313213417	53.2509883602481	110.683877876719
GORAB	0.264266799332331	1.49888646746011	610.376803103286	918.014429068555
RCBTB1	0.264382451593729	1.3479555145156	1745.94782760765	2343.46774584024
SRXN1	0.26451315858515	-1.66662927581645	1309.36306510327	823.362321062784
C1QTNF9	0.264994002747606	2.41137158540251	146.615358764094	199.582969950314
SNRPN	0.265039105146172	1.63233766183203	120.482773179216	181.877451103611
MYO1C	0.265039105146172	-1.66466419665042	58066.3074222174	30521.002552338
POLRMT	0.265380168932679	1.3853835709208	3334.64314173715	4638.08336757541
IKBKE	0.265380168932679	1.89025163867949	328.120925896076	571.862923349083
NKX3-2	0.265384731456422	3.01043048347293	28.2336133386356	101.840777738805
POLR3K	0.265780081172219	1.41246001947817	525.607106382454	751.224738342323
PSMG1	0.265835232638662	-1.2987823977006	1609.10843861217	1240.88086246876
LRP3	0.26584596568465	-1.48371974114862	8473.21641668743	5413.30747792237
KCNE1	0.26584596568465	-2.10135042165282	271.268775089698	106.827224530273
C16orf72	0.265938497350509	-1.46279749514062	5873.80358045103	4352.51097974206
LPCAT3	0.265938497350509	-1.35478778237672	4386.97322104092	3291.24626587305
ABHD14B	0.265938497350509	-1.45769011809108	9768.28093764574	6496.72874536329
RHOD	0.266191268735151	-1.51257807457756	884.893085204684	568.129009447873
FGF12	0.266191268735151	1.85723916049017	104.508131563601	163.829639708409
CBS	0.26622213576373	2.20242378072857	580.002660479266	976.66882183178
ZNF670	0.266752518400321	-1.67893749849996	326.722679862709	218.044249331557
ALS2CR8	0.266808347400168	1.62816021019497	569.078518159659	916.310834275465
TMEM163	0.266810306383776	2.00624738691079	206.409878319287	428.716807104411
EIF4E3	0.266810306383776	-1.42321610101096	5563.9366136239	3740.09466496573
FAM168B	0.267077760344787	-1.38685616965035	15340.1776471151	11007.8106643602
CDH6	0.267186990541287	1.72479178882624	754.275675418499	1230.1778767244
CBLL1	0.267399829088268	-1.39732408170754	1153.64524388605	844.52214052847
JMJD1C	0.267846466630111	-1.5110407764209	9493.82988123871	6683.12909108695
C12orf76	0.268445176689449	1.5475563670031	356.053235672982	562.200143919294
GRIN2C	0.268472508599856	1.67301037557665	164.051511759177	259.061878941696
CSE1L	0.268918563021274	1.28265460004289	4271.9671985352	5467.32882352274
CCDC154	0.269601102613031	1.8258870694838	135.856042099017	207.881874486219
GLT8D2	0.269601102613031	-1.35227518334682	2230.50456673193	1686.56588927886
CTDP1	0.269607082378506	-1.29530536200834	2242.10900496377	1734.17052524496
PRC1	0.269607082378506	1.56250977508471	600.395403264028	952.044816848056
RBMS3	0.269607082378506	-1.29925667151627	5218.32353248159	3973.72736417017
AKAP7	0.269607082378506	-1.41608495631569	965.803343443236	697.634323344128
APOBEC3G	0.269607082378506	1.66737457689496	538.64150398298	822.886672347516
MGARP	0.269909335108077	-3.41239200756997	42.7178572919548	22.490308393808
ZNF561	0.270093558016628	1.38769046884249	1408.06477947119	2030.66664371971
JRKL	0.270375296517623	1.47415212022252	814.756152907022	1235.70760972121
CCDC15	0.270892201692129	1.79425355423011	151.613214798749	233.786410334447
SNAPC1	0.270895152770708	-1.50382679249972	1049.00864759787	739.662335033672
GFI1	0.270909763900665	2.51206902391649	62.9421930248898	103.468993719673
GPT	0.270909763900665	-1.76541743741396	2602.67251227151	1357.01611147967
GPR179	0.270909763900665	2.08052829716539	30.3329515422842	75.9730916319779
ZNF318	0.271335681937958	1.54620008297478	2161.01343330348	3043.71609862003
MAP7D3	0.27151466476731	-1.31616215062883	4044.4074035929	3044.63171549011
KCNJ11	0.27151466476731	3.52131571540284	80.2228776228793	130.640389558581
ZNF195	0.271710551099865	1.33115339362858	1606.22852472538	2148.62808559323
HBP1	0.272009791646045	-1.35159406150688	7068.09358635931	5207.88291862235
SWAP70	0.2724271959408	-1.50481761817966	11062.6332875436	7344.4741988662
ZNF33B	0.2724271959408	1.72686934823152	691.9936068592	1134.67401223681
C21orf59	0.27248425353501	1.42211503543022	485.471023411169	686.056263959687
RARRES2	0.272558304459633	-1.97571953537453	34095.2850358283	13334.308728475
DGCR6	0.27282950188225	2.14954951164194	774.111017153976	1210.41532060808
CCSAP	0.27282950188225	1.46779157844613	646.810031845388	925.2196278654
NPY5R	0.272916223447806	-2.83671989382499	659.086678911089	140.993976809072
SLC25A36	0.272930686841543	1.32619836211478	5349.2706155635	7055.83336858822
INTS6	0.272947672776312	-1.58109848508122	3359.39341232163	2435.82318135027
DPYD	0.273243204381462	-1.37611361114462	3837.85191117802	2765.27855434161
SOGA2	0.273342862715865	2.01205106919356	307.44189019383	478.467101334602
IDE	0.273761456099364	1.38963624937698	1835.35607426103	2458.58607086763
TCTEX1D2	0.273761456099364	-1.50253423814793	330.904354362416	224.575656187446
KRBOX1	0.273830699185374	1.87489694418458	154.401360708611	273.66860083408
PITX1	0.273870147468712	3.85179327373766	130.193833499721	227.687367926729
KRT80	0.274010958951069	8.11822309295047	11.1649933363959	12.8987460736742
MX1	0.274010958951069	-1.55194324878546	5704.96374056985	3830.60038000651
FKBP8	0.274077576785512	-1.37508573732036	19352.3337118389	14326.6063368229
PLK3	0.27417275570372	-1.82460276578211	6603.74828316547	4340.3718990536
PRAM1	0.27417275570372	-1.92187492081285	432.118172038641	247.765712137452
ZNF674	0.27417275570372	1.44984929207153	255.088946311141	368.251125691652
DLC1	0.274198663336094	-1.77468689409063	30909.5323308917	18223.0893622101
PSAT1	0.274274495703965	2.16392415740814	640.079307356705	1337.03645597061
RAB39B	0.274274495703965	2.66247938888864	38.4384401380606	61.9558672510678
PTRHD1	0.274274495703965	1.40770403001309	734.527486413757	1048.87848427419
SYNE4	0.274274495703965	1.86814857512625	64.8369160993792	106.505555015447
MTSS1L	0.274388117664712	1.41989194093211	4151.97519886673	5923.21527313151
TMEM38B	0.274417085215333	1.85877262060549	762.068416052173	1094.99430673928
EPHB2	0.274417085215333	1.91846261823767	1123.24906902445	1615.76891846178
ZNF74	0.274487725009836	1.53718443557499	458.67003647064	700.801351558846
ELF1	0.274487725009836	-1.56100708319845	8772.57521677862	5805.80608606485
ITM2B	0.274998848565346	-1.36754788536987	69513.74567476	49684.5472794828
IFI35	0.275261008929908	-1.38578209977116	2577.50900208507	1945.69303792416
SLC25A22	0.27532517577593	1.58449264119315	1182.03996107861	1921.64274953111
CCBL1	0.27532517577593	1.46321836767069	349.86458002582	512.712951392231
KCNQ4	0.275525275278651	2.109122121969	257.893530415374	413.761382777998
ANXA3	0.275525275278651	-1.82139033762183	3198.00216336181	1447.26847721898
KLF5	0.275563198539806	-2.36287162206952	778.597836970885	310.212614682708
BPTF	0.275680158836566	1.28213303790771	4852.51790894194	6203.23354818598
TRIM73	0.275849286041299	1.59796482066672	276.991110277808	434.749214838389
NAPEPLD	0.275849286041299	1.39464844063803	915.018280685809	1260.53477171249
GLI4	0.275849286041299	1.56677593179066	1196.309276207	1898.00652478121
KBTBD6	0.2764348853248	1.67176892239934	399.839740943628	689.318458433809
GTPBP3	0.276552689211343	1.41161480447281	907.632885872421	1307.56549982994
CCDC149	0.276552689211343	-1.30833785141708	1828.07790670498	1405.82038708612
PYCRL	0.276552689211343	1.55599425121042	538.851330429142	760.765517358852
BASP1	0.276552689211343	-1.95101729937558	5135.84856902299	2350.71972825682
AHCY	0.276552689211343	1.30047073404476	4397.54943000879	5709.39310825394
MVD	0.276552689211343	1.39683492563394	1762.74131471075	2483.52084626897
LST1	0.276552689211343	-1.77769753577186	1844.25574810636	1029.12873799129
PTK7	0.276552689211343	1.69881639101306	1345.96948057879	2720.36932931339
TCHH	0.276552689211343	-2.87324919625664	174.258663767936	44.8036150456626
GTF2H2C	0.276948222696921	1.44967136985356	708.514193411339	1062.74319590516
TBATA	0.276948222696921	-5.44220085103633	13.522624461122	15.5484087522928
CTD-2267D19.3	0.27704342544794	1.82742843629392	174.308834189091	292.409909546463
TTPA	0.277302976694034	-2.42822453154601	225.239838416736	68.3581216760694
HIST1H2BC	0.277306455497447	2.35693114142798	115.088179279305	213.415330670004
PYGL	0.277307285713001	-1.84573163625565	23942.7766252233	10635.4933805666
AKAP8L	0.277544872888038	1.30561014621645	4076.69643809705	5323.86053470423
ASPA	0.277544872888038	1.47918601109672	4353.19450157242	5972.98565382925
COL3A1	0.277544872888038	1.93089992510341	274769.71299521	498847.046263509
REXO2	0.277588165083128	-1.29357379986786	4436.25737563893	3424.08156160254
HPN	0.277588165083128	1.63022677795088	180.571052595389	271.869802863966
ZNF827	0.277751953245604	1.38433742419782	1332.98833956494	1867.64606762059
PCDH10	0.277828605542253	-3.99387394458463	49.697070976866	0
LIMK2	0.277828605542253	-1.58008286175074	5482.55077279282	3885.90689475581
RAB11FIP5	0.2781633330844	-1.36707354284588	3562.07904374318	2579.83914410099
LACE1	0.2781633330844	1.42079359425525	347.079236276773	491.109493679847
GSC	0.2781633330844	1.73565168888585	261.022993138087	468.857896766815
HPSE	0.278592189239147	-1.84608044918268	468.07529220868	237.010952595783
RPS27L	0.278592189239147	1.372058566312	4199.24689004523	5771.42514589207
HOOK2	0.278592189239147	-1.82488382641901	9322.04417650428	5106.34250021278
BDKRB2	0.278603455174198	-2.05116222407689	3293.52324194935	1565.63040967719
MBOAT1	0.27862035939775	-1.42296527881933	1460.78669633236	1034.34078175582
C8orf22	0.278837727770226	6.88607448819646	0	62.8313457468624
TCP1	0.278899553917309	-1.5854309785268	17422.8718961613	12309.0803783505
FZD1	0.27903356558307	-1.45994672851802	1571.63480629995	1117.06891419209
ZNF182	0.27936673911951	1.53218191797109	658.760955375025	975.994587730004
DGKQ	0.27952116637981	1.42326228782371	1512.12860932151	2124.86773588
TTC39B	0.279724158745826	1.56548149424149	283.192615321229	410.9438859309
MYCL1	0.279847351989888	2.69618877363049	45.5966013937411	103.571687934696
ABHD12	0.279847351989888	-1.33785546881065	3539.19169114744	2673.53149046861
HIP1	0.280038931493299	-1.31377812856452	6192.35024958555	4704.52231338811
ADIPOR1	0.280038931493299	-1.29444484990977	7911.0932388981	6055.70738506108
C12orf66	0.280038931493299	1.77173470641284	379.064429592168	539.393269380629
CHD9	0.280038931493299	1.33902338542702	4243.87945017538	5610.96663503446
NID2	0.28004555437934	1.70272244967883	5668.78902048096	8366.79932511885
ZNF12	0.280174035516916	1.37775724421987	1865.45974619909	2605.27361323868
MECOM	0.280575860544381	1.48213477785229	2130.75255706679	2921.19541216456
ZNF772	0.280684011945272	1.93843901204133	184.066592875018	385.372744790609
TMEM167A	0.280786188532705	1.27754162112448	7819.35118389075	9937.57930944299
ZFC3H1	0.280813668290814	1.88047949908107	4520.8429329722	7033.2655627735
ZMYM6NB	0.280988022491219	-1.39890136246264	549.715642092614	387.950115645815
GMPR	0.281377665185995	2.43051873510425	304.789243472718	517.189465408588
ZNF138	0.281450189306374	1.43086203976056	422.2434659452	609.017245729905
CSGALNACT2	0.282065739283039	-1.39179258442529	4367.10527134657	3132.4955187221
PAQR4	0.282065739283039	1.88987726519298	183.486048012135	374.869682924592
RBM5	0.282142685437645	1.38468537290654	12632.013394584	17252.485170619
AC016722.2	0.28258677124542	-1.73120677411989	100.332815736349	53.8797700370152
TMED8	0.28258677124542	1.40713122338001	1772.29587267994	2349.41907037941
METTL5	0.28258677124542	-1.4048441757932	2709.15849036611	1934.83558115798
FAM193B	0.282972176952008	1.4095935382313	6599.11474255149	9010.85900929927
TMEM165	0.282972176952008	-1.37977622899578	10205.487304681	7477.29753506849
CTD-3116E22.4	0.282972176952008	1.46706695795782	261.136535134233	380.739479788322
BEGAIN	0.283185754693943	3.02368978440801	157.57688197825	230.533310374616
HBA2	0.283185754693943	-3.01041435718441	9456.76294172295	1087.59054499463
PGRMC1	0.283545580685911	-1.42909848409902	13775.6288608448	9016.41614264495
ZNF616	0.283561455276671	1.58820335746596	300.135489701456	517.698173576836
MUM1L1	0.283731073659862	2.63402973529397	177.578445252015	210.97556387015
ACTN4	0.283731073659862	-1.42492178271535	33871.3258606969	23607.138082322
SSBP3	0.283731073659862	-1.32150114621718	3254.46847150969	2449.49519497558
SLCO3A1	0.284352071941808	-1.3872560053565	2902.17567199361	2113.70155788988
RP11-24B21.1	0.284368012215618	2.33690451261428	124.890977254007	305.022142766798
RPIA	0.284371621250605	-1.30698916508318	2094.77008134091	1571.35249025001
MYH7B	0.284499377076766	2.59816430559965	502.109209924469	704.31016863187
SLFN12L	0.28464532469212	1.83473279867878	93.8105809384294	140.20071676234
TCHP	0.284990286710626	1.33548527043234	1198.81975176133	1619.8032292593
RAB7L1	0.284992447032248	-1.4309421059059	2537.89151627442	1743.95053890717
PHLPP2	0.285244202415588	-1.4842591343111	1955.97825439815	1398.84491192784
FAM48A	0.285321360256606	1.3132976672723	2289.32738094922	3016.86456190505
REXO4	0.285321360256606	1.30048086397873	1459.10906422542	1904.33225729872
PMM1	0.285321360256606	-1.58125293306702	4487.91615123038	2819.29247731275
TAF1B	0.285497258530615	-1.38632004948489	961.914267315902	698.396335907959
DERL1	0.285497258530615	-1.33136921538124	7976.87440681974	5903.38217967114
GSS	0.285497258530615	1.32637601798371	2620.82756147249	3426.66213762254
CIITA	0.285497258530615	2.4286982961468	1725.03719878176	2180.49249174798
CLIP1	0.285497258530615	2.32349388337702	8535.580069043	11006.1692021201
LAMA1	0.285497258530615	-1.8081790370844	281.717466930259	172.342156934469
TINAGL1	0.285572683780889	-1.39548774083211	17026.2809770476	11982.1836374178
TRMT1	0.285693679509453	1.37486722835267	3476.89866193346	4619.34628327204
ANKS3	0.285773440917178	1.39285348411525	1399.27359760474	1984.38615904199
ATF4	0.285773440917178	-1.41434465709145	52102.2270565248	36266.6744797704
CCR6	0.285773440917178	3.19403778334194	63.8064961913901	69.149115257637
PSTPIP2	0.286015696219162	-1.52556832852845	967.210367066267	629.821787281658
FEM1C	0.28642129671619	-1.552819406046	5531.05779459935	3676.67573394605
ENOPH1	0.28642129671619	1.25749521193232	1930.90417998623	2432.94460452581
C4orf29	0.286450660390496	1.39032902142839	904.352571807053	1241.79666844739
THEM4	0.286450660390496	1.39237018329418	1763.36541312482	2324.95971314628
TNFAIP8	0.286467402517081	-1.76293347839796	4821.12461347464	2452.85884532341
IL1RL2	0.286467402517081	-2.13045278824297	167.973118553724	98.4295288779173
SIK3	0.286467402517081	-1.55485514412976	5776.35085192624	4183.28317940146
SLC16A7	0.286552098961881	2.98764814461179	943.32342272321	1082.73644846705
KCNK6	0.286552098961881	-1.90865726533049	666.158701348595	411.470563939708
CXCR4	0.286743319572883	2.86331341721597	3831.29264415587	5288.5336061491
IFNGR1	0.286915300870758	-1.43859351167181	19343.6045533158	13057.2623185258
F2RL1	0.286981634346155	-1.91764813746565	131.780882466314	72.0998179934697
YJEFN3	0.286981634346155	1.50625987587938	808.800709451821	1184.39446162685
CRIM1	0.286981634346155	-1.4762422219513	20566.4950072844	14195.1188526372
SAMD3	0.286981634346155	1.79565759051399	102.627776377435	174.321150220955
IFNAR1	0.28701179777473	-1.29804590043668	8110.28763370107	6167.66585782641
